Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Pernambuco;Canadá;Abril;2026;3
Aérea;Alagoas;Canadá;Abril;2026;2
Aérea;Bahia;Canadá;Abril;2026;40
Aérea;Minas Gerais;Canadá;Abril;2026;25
Aérea;Rio de Janeiro;Canadá;Abril;2026;2977
Aérea;São Paulo;Canadá;Abril;2026;11
Aérea;São Paulo;Canadá;Abril;2026;5732
Aérea;Paraná;Canadá;Abril;2026;2
Aérea;Santa Catarina;Canadá;Abril;2026;28
Aérea;Rio Grande do Sul;Canadá;Abril;2026;10
Aérea;Distrito Federal;Canadá;Abril;2026;34
Terrestre;Amazonas;Canadá;Abril;2026;3
Terrestre;Roraima;Canadá;Abril;2026;8
Terrestre;Paraná;Canadá;Abril;2026;18
Terrestre;Paraná;Canadá;Abril;2026;342
Terrestre;Rio Grande do Sul;Canadá;Abril;2026;3
Terrestre;Rio Grande do Sul;Canadá;Abril;2026;1
Terrestre;Rio Grande do Sul;Canadá;Abril;2026;2
Terrestre;Rio Grande do Sul;Canadá;Abril;2026;1
Terrestre;Rio Grande do Sul;Canadá;Abril;2026;1
Terrestre;Mato Grosso do Sul;Canadá;Abril;2026;1
Terrestre;Mato Grosso do Sul;Canadá;Abril;2026;3
Marítima;Ceará;Canadá;Abril;2026;2
Marítima;Pernambuco;Canadá;Abril;2026;2
Marítima;Rio de Janeiro;Canadá;Abril;2026;468
Marítima;São Paulo;Canadá;Abril;2026;2
Marítima;Santa Catarina;Canadá;Abril;2026;15
Aérea;Amazonas;Casaquistão;Abril;2026;2
Aérea;Ceará;Casaquistão;Abril;2026;1
Aérea;Rio de Janeiro;Casaquistão;Abril;2026;36
Aérea;São Paulo;Casaquistão;Abril;2026;143
Terrestre;Paraná;Casaquistão;Abril;2026;22
Aérea;Rio de Janeiro;Catar;Abril;2026;5
Aérea;São Paulo;Catar;Abril;2026;8
Marítima;São Paulo;Catar;Abril;2026;1
Aérea;São Paulo;Chade;Abril;2026;13
Aérea;Ceará;Chile;Abril;2026;147
Aérea;Rio Grande do Norte;Chile;Abril;2026;15
Aérea;Pernambuco;Chile;Abril;2026;413
Aérea;Alagoas;Chile;Abril;2026;4
Aérea;Bahia;Chile;Abril;2026;3
Aérea;Bahia;Chile;Abril;2026;175
Aérea;Minas Gerais;Chile;Abril;2026;206
Aérea;Rio de Janeiro;Chile;Abril;2026;23028
Aérea;São Paulo;Chile;Abril;2026;6
Aérea;São Paulo;Chile;Abril;2026;12360
Aérea;São Paulo;Chile;Abril;2026;2
Aérea;São Paulo;Chile;Abril;2026;3
Aérea;Paraná;Chile;Abril;2026;986
Aérea;Paraná;Chile;Abril;2026;185
Aérea;Santa Catarina;Chile;Abril;2026;10950
Aérea;Rio Grande do Sul;Chile;Abril;2026;213
Aérea;Distrito Federal;Chile;Abril;2026;303
Terrestre;Rondônia;Chile;Abril;2026;1
Terrestre;Acre;Chile;Abril;2026;10
Terrestre;Acre;Chile;Abril;2026;1
Terrestre;Amazonas;Chile;Abril;2026;3
Terrestre;Roraima;Chile;Abril;2026;3
Terrestre;Paraná;Chile;Abril;2026;90
Terrestre;Paraná;Chile;Abril;2026;239
Terrestre;Paraná;Chile;Abril;2026;1
Terrestre;Santa Catarina;Chile;Abril;2026;3
Terrestre;Rio Grande do Sul;Chile;Abril;2026;1
Terrestre;Rio Grande do Sul;Chile;Abril;2026;19
Terrestre;Rio Grande do Sul;Chile;Abril;2026;4
Terrestre;Rio Grande do Sul;Chile;Abril;2026;7
Terrestre;Rio Grande do Sul;Chile;Abril;2026;10
Terrestre;Rio Grande do Sul;Chile;Abril;2026;65
Terrestre;Mato Grosso do Sul;Chile;Abril;2026;10
Terrestre;Mato Grosso do Sul;Chile;Abril;2026;4
Marítima;Rio de Janeiro;Chile;Abril;2026;61
Marítima;Santa Catarina;Chile;Abril;2026;1
Marítima;Rio Grande do Sul;Chile;Abril;2026;1
Aérea;Amazonas;China;Abril;2026;16
Aérea;Roraima;China;Abril;2026;1
Aérea;Pará;China;Abril;2026;5
Aérea;Ceará;China;Abril;2026;25
Aérea;Rio Grande do Norte;China;Abril;2026;2
Aérea;Pernambuco;China;Abril;2026;2
Aérea;Bahia;China;Abril;2026;22
Aérea;Minas Gerais;China;Abril;2026;9
Aérea;Rio de Janeiro;China;Abril;2026;2695
Aérea;São Paulo;China;Abril;2026;14
Aérea;São Paulo;China;Abril;2026;9962
Aérea;São Paulo;China;Abril;2026;10
Aérea;Paraná;China;Abril;2026;13
Aérea;Santa Catarina;China;Abril;2026;13
Aérea;Rio Grande do Sul;China;Abril;2026;17
Aérea;Distrito Federal;China;Abril;2026;25
Terrestre;Amazonas;China;Abril;2026;3
Terrestre;Roraima;China;Abril;2026;4
Terrestre;Roraima;China;Abril;2026;1
Terrestre;Paraná;China;Abril;2026;24
Terrestre;Paraná;China;Abril;2026;492
Terrestre;Rio Grande do Sul;China;Abril;2026;1
Terrestre;Rio Grande do Sul;China;Abril;2026;3
Terrestre;Rio Grande do Sul;China;Abril;2026;2
Terrestre;Mato Grosso do Sul;China;Abril;2026;7
Terrestre;Mato Grosso do Sul;China;Abril;2026;1
Marítima;Maranhão;China;Abril;2026;8
Marítima;Rio de Janeiro;China;Abril;2026;37
Marítima;Santa Catarina;China;Abril;2026;1
Marítima;Rio Grande do Sul;China;Abril;2026;6
Fluvial;Amapá;China;Abril;2026;58
Aérea;Amazonas;China, Hong Kong;Abril;2026;6
Aérea;Rio Grande do Norte;China, Hong Kong;Abril;2026;1
Aérea;Pernambuco;China, Hong Kong;Abril;2026;2
Aérea;Bahia;China, Hong Kong;Abril;2026;1
Aérea;Rio de Janeiro;China, Hong Kong;Abril;2026;99
Aérea;São Paulo;China, Hong Kong;Abril;2026;1
Aérea;São Paulo;China, Hong Kong;Abril;2026;561
Aérea;São Paulo;China, Hong Kong;Abril;2026;2
Aérea;Paraná;China, Hong Kong;Abril;2026;10
Aérea;Santa Catarina;China, Hong Kong;Abril;2026;1
Aérea;Distrito Federal;China, Hong Kong;Abril;2026;6
Terrestre;Roraima;China, Hong Kong;Abril;2026;1
Terrestre;Paraná;China, Hong Kong;Abril;2026;1
Terrestre;Paraná;China, Hong Kong;Abril;2026;48
Marítima;Bahia;China, Hong Kong;Abril;2026;1
Marítima;Rio de Janeiro;China, Hong Kong;Abril;2026;9
Aérea;São Paulo;China, Macao;Abril;2026;8
Terrestre;Paraná;China, Macao;Abril;2026;5
Aérea;Ceará;Chipre;Abril;2026;2
Aérea;Bahia;Chipre;Abril;2026;4
Aérea;Rio de Janeiro;Chipre;Abril;2026;49
Aérea;São Paulo;Chipre;Abril;2026;38
Aérea;Santa Catarina;Chipre;Abril;2026;1
Terrestre;Paraná;Chipre;Abril;2026;22
Aérea;Amazonas;Cingapura;Abril;2026;1
Aérea;Rio de Janeiro;Cingapura;Abril;2026;142
Aérea;São Paulo;Cingapura;Abril;2026;243
Aérea;São Paulo;Cingapura;Abril;2026;1
Aérea;Paraná;Cingapura;Abril;2026;1
Aérea;Distrito Federal;Cingapura;Abril;2026;3
Terrestre;Amazonas;Cingapura;Abril;2026;1
Terrestre;Paraná;Cingapura;Abril;2026;1
Terrestre;Paraná;Cingapura;Abril;2026;30
Marítima;Ceará;Cingapura;Abril;2026;1
Marítima;Rio de Janeiro;Cingapura;Abril;2026;4
Aérea;Amazonas;Colômbia;Abril;2026;216
Aérea;Pará;Colômbia;Abril;2026;190
Aérea;Ceará;Colômbia;Abril;2026;6
Aérea;Rio Grande do Norte;Colômbia;Abril;2026;3
Aérea;Pernambuco;Colômbia;Abril;2026;11
Aérea;Alagoas;Colômbia;Abril;2026;1
Aérea;Bahia;Colômbia;Abril;2026;74
Aérea;Minas Gerais;Colômbia;Abril;2026;124
Aérea;Rio de Janeiro;Colômbia;Abril;2026;7891
Aérea;São Paulo;Colômbia;Abril;2026;17
Aérea;São Paulo;Colômbia;Abril;2026;7402
Aérea;São Paulo;Colômbia;Abril;2026;3
Aérea;Paraná;Colômbia;Abril;2026;19
Aérea;Paraná;Colômbia;Abril;2026;62
Aérea;Santa Catarina;Colômbia;Abril;2026;256
Aérea;Rio Grande do Sul;Colômbia;Abril;2026;167
Aérea;Distrito Federal;Colômbia;Abril;2026;492
Terrestre;Rondônia;Colômbia;Abril;2026;4
Terrestre;Acre;Colômbia;Abril;2026;14
Terrestre;Acre;Colômbia;Abril;2026;1
Terrestre;Acre;Colômbia;Abril;2026;1
Terrestre;Amazonas;Colômbia;Abril;2026;286
Terrestre;Roraima;Colômbia;Abril;2026;7
Terrestre;Roraima;Colômbia;Abril;2026;36
Terrestre;Amapá;Colômbia;Abril;2026;8
Terrestre;Paraná;Colômbia;Abril;2026;182
Terrestre;Paraná;Colômbia;Abril;2026;868
Terrestre;Paraná;Colômbia;Abril;2026;1
Terrestre;Paraná;Colômbia;Abril;2026;5
Terrestre;Santa Catarina;Colômbia;Abril;2026;6
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;1
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;38
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;9
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;1
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;25
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;5
Terrestre;Rio Grande do Sul;Colômbia;Abril;2026;23
Terrestre;Mato Grosso do Sul;Colômbia;Abril;2026;56
Terrestre;Mato Grosso do Sul;Colômbia;Abril;2026;12
Marítima;Bahia;Colômbia;Abril;2026;1
Marítima;Rio de Janeiro;Colômbia;Abril;2026;25
Marítima;São Paulo;Colômbia;Abril;2026;1
Fluvial;Amapá;Colômbia;Abril;2026;2
Fluvial;Rio Grande do Sul;Colômbia;Abril;2026;1
Fluvial;Rio Grande do Sul;Colômbia;Abril;2026;5
Aérea;Amazonas;Congo;Abril;2026;1
Aérea;São Paulo;Congo;Abril;2026;95
Aérea;Amazonas;Costa Rica;Abril;2026;12
Aérea;Pará;Costa Rica;Abril;2026;4
Aérea;Bahia;Costa Rica;Abril;2026;13
Aérea;Minas Gerais;Costa Rica;Abril;2026;10
Aérea;Rio de Janeiro;Costa Rica;Abril;2026;745
Aérea;São Paulo;Costa Rica;Abril;2026;912
Aérea;Paraná;Costa Rica;Abril;2026;1
Aérea;Paraná;Costa Rica;Abril;2026;16
Aérea;Santa Catarina;Costa Rica;Abril;2026;22
Aérea;Rio Grande do Sul;Costa Rica;Abril;2026;7
Aérea;Distrito Federal;Costa Rica;Abril;2026;19
Terrestre;Paraná;Costa Rica;Abril;2026;12
Terrestre;Paraná;Costa Rica;Abril;2026;114
Terrestre;Rio Grande do Sul;Costa Rica;Abril;2026;1
Terrestre;Mato Grosso do Sul;Costa Rica;Abril;2026;1
Marítima;Rio de Janeiro;Costa Rica;Abril;2026;4
Aérea;Bahia;Costa do Marfim;Abril;2026;1
Aérea;Rio de Janeiro;Costa do Marfim;Abril;2026;12
Aérea;São Paulo;Costa do Marfim;Abril;2026;20
Aérea;Rio Grande do Norte;Croácia;Abril;2026;2
Aérea;Pernambuco;Croácia;Abril;2026;1
Aérea;Bahia;Croácia;Abril;2026;3
Aérea;Minas Gerais;Croácia;Abril;2026;1
Aérea;Rio de Janeiro;Croácia;Abril;2026;336
Aérea;São Paulo;Croácia;Abril;2026;2
Aérea;São Paulo;Croácia;Abril;2026;87
Aérea;Paraná;Croácia;Abril;2026;1
Aérea;Santa Catarina;Croácia;Abril;2026;1
Aérea;Distrito Federal;Croácia;Abril;2026;2
Terrestre;Paraná;Croácia;Abril;2026;8
Terrestre;Mato Grosso do Sul;Croácia;Abril;2026;1
Marítima;Rio de Janeiro;Croácia;Abril;2026;1
Aérea;Amazonas;Cuba;Abril;2026;3
Aérea;Pará;Cuba;Abril;2026;7
Aérea;Ceará;Cuba;Abril;2026;2
Aérea;Pernambuco;Cuba;Abril;2026;6
Aérea;Bahia;Cuba;Abril;2026;5
Aérea;Minas Gerais;Cuba;Abril;2026;11
Aérea;Rio de Janeiro;Cuba;Abril;2026;51
Aérea;São Paulo;Cuba;Abril;2026;2
Aérea;São Paulo;Cuba;Abril;2026;228
Aérea;Santa Catarina;Cuba;Abril;2026;19
Aérea;Rio Grande do Sul;Cuba;Abril;2026;17
Aérea;Distrito Federal;Cuba;Abril;2026;29
Terrestre;Roraima;Cuba;Abril;2026;1
Terrestre;Paraná;Cuba;Abril;2026;3
Terrestre;Rio Grande do Sul;Cuba;Abril;2026;3
Terrestre;Rio Grande do Sul;Cuba;Abril;2026;10
Terrestre;Rio Grande do Sul;Cuba;Abril;2026;9
Terrestre;Rio Grande do Sul;Cuba;Abril;2026;1
Terrestre;Rio Grande do Sul;Cuba;Abril;2026;5
Aérea;Amazonas;Dinamarca;Abril;2026;4
Aérea;Pará;Dinamarca;Abril;2026;4
Aérea;Ceará;Dinamarca;Abril;2026;38
Aérea;Rio Grande do Norte;Dinamarca;Abril;2026;5
Aérea;Pernambuco;Dinamarca;Abril;2026;10
Aérea;Bahia;Dinamarca;Abril;2026;5
Aérea;Minas Gerais;Dinamarca;Abril;2026;3
Aérea;Rio de Janeiro;Dinamarca;Abril;2026;534
Aérea;São Paulo;Dinamarca;Abril;2026;5
Aérea;São Paulo;Dinamarca;Abril;2026;314
Aérea;Paraná;Dinamarca;Abril;2026;6
Aérea;Paraná;Dinamarca;Abril;2026;1
Aérea;Santa Catarina;Dinamarca;Abril;2026;6
Aérea;Rio Grande do Sul;Dinamarca;Abril;2026;3
Aérea;Distrito Federal;Dinamarca;Abril;2026;4
Terrestre;Amazonas;Dinamarca;Abril;2026;5
Terrestre;Paraná;Dinamarca;Abril;2026;1
Terrestre;Paraná;Dinamarca;Abril;2026;5
Terrestre;Paraná;Dinamarca;Abril;2026;140
Terrestre;Rio Grande do Sul;Dinamarca;Abril;2026;1
Marítima;Bahia;Dinamarca;Abril;2026;1
Marítima;Rio de Janeiro;Dinamarca;Abril;2026;13
Aérea;Rio de Janeiro;Dominica;Abril;2026;1
Aérea;São Paulo;Dominica;Abril;2026;21
Terrestre;Paraná;Dominica;Abril;2026;3
Terrestre;Rio Grande do Sul;Dominica;Abril;2026;1
Aérea;Pará;Egito;Abril;2026;2
Aérea;Rio de Janeiro;Egito;Abril;2026;90
Aérea;São Paulo;Egito;Abril;2026;1
Aérea;São Paulo;Egito;Abril;2026;161
Terrestre;Roraima;Egito;Abril;2026;1
Marítima;Rio de Janeiro;Egito;Abril;2026;2
Aérea;Bahia;El Salvador;Abril;2026;2
Aérea;Minas Gerais;El Salvador;Abril;2026;12
Aérea;Rio de Janeiro;El Salvador;Abril;2026;127
Aérea;São Paulo;El Salvador;Abril;2026;264
Aérea;Santa Catarina;El Salvador;Abril;2026;2
Aérea;Rio Grande do Sul;El Salvador;Abril;2026;5
Aérea;Distrito Federal;El Salvador;Abril;2026;13
Terrestre;Paraná;El Salvador;Abril;2026;3
Terrestre;Paraná;El Salvador;Abril;2026;9
Terrestre;Rio Grande do Sul;El Salvador;Abril;2026;1
Terrestre;Rio Grande do Sul;El Salvador;Abril;2026;4
Terrestre;Mato Grosso do Sul;El Salvador;Abril;2026;2
Aérea;Rio de Janeiro;Emirados Árabes Unidos;Abril;2026;14
Aérea;São Paulo;Emirados Árabes Unidos;Abril;2026;22
Terrestre;Paraná;Emirados Árabes Unidos;Abril;2026;1
Aérea;Amazonas;Equador;Abril;2026;16
Aérea;Pará;Equador;Abril;2026;5
Aérea;Pernambuco;Equador;Abril;2026;8
Aérea;Bahia;Equador;Abril;2026;12
Aérea;Minas Gerais;Equador;Abril;2026;7
Aérea;Rio de Janeiro;Equador;Abril;2026;2557
Aérea;São Paulo;Equador;Abril;2026;4
Aérea;São Paulo;Equador;Abril;2026;2470
Aérea;São Paulo;Equador;Abril;2026;1
Aérea;São Paulo;Equador;Abril;2026;1
Aérea;Paraná;Equador;Abril;2026;9
Aérea;Paraná;Equador;Abril;2026;84
Aérea;Santa Catarina;Equador;Abril;2026;85
Aérea;Rio Grande do Sul;Equador;Abril;2026;66
Aérea;Distrito Federal;Equador;Abril;2026;230
Terrestre;Rondônia;Equador;Abril;2026;4
Terrestre;Acre;Equador;Abril;2026;16
Terrestre;Amazonas;Equador;Abril;2026;6
Terrestre;Roraima;Equador;Abril;2026;4
Terrestre;Paraná;Equador;Abril;2026;50
Terrestre;Paraná;Equador;Abril;2026;424
Terrestre;Paraná;Equador;Abril;2026;1
Terrestre;Rio Grande do Sul;Equador;Abril;2026;5
Terrestre;Rio Grande do Sul;Equador;Abril;2026;1
Terrestre;Rio Grande do Sul;Equador;Abril;2026;4
Terrestre;Rio Grande do Sul;Equador;Abril;2026;4
Terrestre;Mato Grosso do Sul;Equador;Abril;2026;19
Terrestre;Mato Grosso do Sul;Equador;Abril;2026;3
Marítima;Bahia;Equador;Abril;2026;1
Marítima;Rio de Janeiro;Equador;Abril;2026;5
Aérea;Bahia;Eslováquia;Abril;2026;2
Aérea;Rio de Janeiro;Eslováquia;Abril;2026;115
Aérea;São Paulo;Eslováquia;Abril;2026;128
Aérea;Paraná;Eslováquia;Abril;2026;2
Aérea;Santa Catarina;Eslováquia;Abril;2026;4
Aérea;Distrito Federal;Eslováquia;Abril;2026;2
Terrestre;Paraná;Eslováquia;Abril;2026;4
Terrestre;Paraná;Eslováquia;Abril;2026;109
Aérea;Ceará;Eslovênia;Abril;2026;32
Aérea;Pernambuco;Eslovênia;Abril;2026;1
Aérea;Bahia;Eslovênia;Abril;2026;8
Aérea;Rio de Janeiro;Eslovênia;Abril;2026;53
Aérea;São Paulo;Eslovênia;Abril;2026;2
Aérea;São Paulo;Eslovênia;Abril;2026;121
Aérea;Distrito Federal;Eslovênia;Abril;2026;1
Terrestre;Paraná;Eslovênia;Abril;2026;23
Aérea;Amazonas;Espanha;Abril;2026;33
Aérea;Roraima;Espanha;Abril;2026;1
Aérea;Pará;Espanha;Abril;2026;26
Aérea;Ceará;Espanha;Abril;2026;181
Aérea;Rio Grande do Norte;Espanha;Abril;2026;44
Aérea;Pernambuco;Espanha;Abril;2026;276
Aérea;Alagoas;Espanha;Abril;2026;10
Aérea;Bahia;Espanha;Abril;2026;1
Aérea;Bahia;Espanha;Abril;2026;264
Aérea;Minas Gerais;Espanha;Abril;2026;48
Aérea;Rio de Janeiro;Espanha;Abril;2026;2267
Aérea;São Paulo;Espanha;Abril;2026;64
Aérea;São Paulo;Espanha;Abril;2026;5299
Aérea;São Paulo;Espanha;Abril;2026;6
Aérea;Paraná;Espanha;Abril;2026;17
Aérea;Paraná;Espanha;Abril;2026;9
Aérea;Santa Catarina;Espanha;Abril;2026;158
Aérea;Rio Grande do Sul;Espanha;Abril;2026;98
Aérea;Distrito Federal;Espanha;Abril;2026;90
Terrestre;Rondônia;Espanha;Abril;2026;2
Terrestre;Acre;Espanha;Abril;2026;8
Terrestre;Amazonas;Espanha;Abril;2026;7
Terrestre;Roraima;Espanha;Abril;2026;3
Terrestre;Amapá;Espanha;Abril;2026;6
Terrestre;Paraná;Espanha;Abril;2026;129
Terrestre;Paraná;Espanha;Abril;2026;1068
Terrestre;Paraná;Espanha;Abril;2026;26
Terrestre;Paraná;Espanha;Abril;2026;1
Terrestre;Santa Catarina;Espanha;Abril;2026;2
Terrestre;Rio Grande do Sul;Espanha;Abril;2026;21
Terrestre;Rio Grande do Sul;Espanha;Abril;2026;1
Terrestre;Rio Grande do Sul;Espanha;Abril;2026;4
Terrestre;Rio Grande do Sul;Espanha;Abril;2026;2
Terrestre;Rio Grande do Sul;Espanha;Abril;2026;5
Terrestre;Mato Grosso do Sul;Espanha;Abril;2026;13
Terrestre;Mato Grosso;Espanha;Abril;2026;4
Marítima;Pernambuco;Espanha;Abril;2026;57
Marítima;Rio de Janeiro;Espanha;Abril;2026;48
Marítima;São Paulo;Espanha;Abril;2026;2
Marítima;Santa Catarina;Espanha;Abril;2026;1
Fluvial;Amapá;Espanha;Abril;2026;2
Fluvial;Rio Grande do Sul;Espanha;Abril;2026;3
Fluvial;Rio Grande do Sul;Espanha;Abril;2026;13
Aérea;Amazonas;Estados Unidos;Abril;2026;880
Aérea;Pará;Estados Unidos;Abril;2026;83
Aérea;Ceará;Estados Unidos;Abril;2026;148
Aérea;Rio Grande do Norte;Estados Unidos;Abril;2026;4
Aérea;Paraíba;Estados Unidos;Abril;2026;10
Aérea;Pernambuco;Estados Unidos;Abril;2026;21
Aérea;Bahia;Estados Unidos;Abril;2026;8
Aérea;Bahia;Estados Unidos;Abril;2026;195
Aérea;Minas Gerais;Estados Unidos;Abril;2026;267
Aérea;Rio de Janeiro;Estados Unidos;Abril;2026;17860
Aérea;São Paulo;Estados Unidos;Abril;2026;1945
Aérea;São Paulo;Estados Unidos;Abril;2026;27608
Aérea;São Paulo;Estados Unidos;Abril;2026;11
Aérea;Paraná;Estados Unidos;Abril;2026;11
Aérea;Paraná;Estados Unidos;Abril;2026;37
Aérea;Santa Catarina;Estados Unidos;Abril;2026;240
Aérea;Rio Grande do Sul;Estados Unidos;Abril;2026;320
Aérea;Mato Grosso;Estados Unidos;Abril;2026;2
Aérea;Distrito Federal;Estados Unidos;Abril;2026;607
Terrestre;Acre;Estados Unidos;Abril;2026;3
Terrestre;Amazonas;Estados Unidos;Abril;2026;9
Terrestre;Roraima;Estados Unidos;Abril;2026;14
Terrestre;Roraima;Estados Unidos;Abril;2026;5
Terrestre;Paraná;Estados Unidos;Abril;2026;128
Terrestre;Paraná;Estados Unidos;Abril;2026;2144
Terrestre;Paraná;Estados Unidos;Abril;2026;1
Terrestre;Rio Grande do Sul;Estados Unidos;Abril;2026;15
Terrestre;Rio Grande do Sul;Estados Unidos;Abril;2026;3
Terrestre;Rio Grande do Sul;Estados Unidos;Abril;2026;3
Terrestre;Mato Grosso do Sul;Estados Unidos;Abril;2026;2
Terrestre;Mato Grosso do Sul;Estados Unidos;Abril;2026;3
Terrestre;Mato Grosso;Estados Unidos;Abril;2026;3
Marítima;Ceará;Estados Unidos;Abril;2026;10
Marítima;Ceará;Estados Unidos;Abril;2026;2
Marítima;Pernambuco;Estados Unidos;Abril;2026;6
Marítima;Bahia;Estados Unidos;Abril;2026;20
Marítima;Rio de Janeiro;Estados Unidos;Abril;2026;1
Marítima;Rio de Janeiro;Estados Unidos;Abril;2026;389
Marítima;São Paulo;Estados Unidos;Abril;2026;2
Marítima;Santa Catarina;Estados Unidos;Abril;2026;80
Fluvial;Rio Grande do Sul;Estados Unidos;Abril;2026;3
Aérea;Pernambuco;Estônia;Abril;2026;1
Aérea;Rio de Janeiro;Estônia;Abril;2026;34
Aérea;São Paulo;Estônia;Abril;2026;1
Aérea;São Paulo;Estônia;Abril;2026;52
Aérea;Santa Catarina;Estônia;Abril;2026;1
Aérea;Distrito Federal;Estônia;Abril;2026;1
Terrestre;Acre;Estônia;Abril;2026;1
Terrestre;Acre;Estônia;Abril;2026;1
Terrestre;Paraná;Estônia;Abril;2026;4
Terrestre;Paraná;Estônia;Abril;2026;13
Marítima;Pernambuco;Estônia;Abril;2026;4
Aérea;Rio de Janeiro;Etiópia;Abril;2026;3
Aérea;São Paulo;Etiópia;Abril;2026;23
Aérea;Distrito Federal;Etiópia;Abril;2026;1
Marítima;Maranhão;Etiópia;Abril;2026;1
Marítima;Rio de Janeiro;Etiópia;Abril;2026;1
Marítima;Santa Catarina;Etiópia;Abril;2026;2
Marítima;Rio Grande do Sul;Etiópia;Abril;2026;1
Terrestre;Paraná;Fiji;Abril;2026;1
Aérea;Pará;Filipinas;Abril;2026;1
Aérea;Pernambuco;Filipinas;Abril;2026;1
Aérea;Minas Gerais;Filipinas;Abril;2026;2
Aérea;Rio de Janeiro;Filipinas;Abril;2026;115
Aérea;São Paulo;Filipinas;Abril;2026;1
Aérea;São Paulo;Filipinas;Abril;2026;212
Aérea;Santa Catarina;Filipinas;Abril;2026;1
Aérea;Rio Grande do Sul;Filipinas;Abril;2026;1
Aérea;Distrito Federal;Filipinas;Abril;2026;2
Terrestre;Amapá;Filipinas;Abril;2026;1
Terrestre;Paraná;Filipinas;Abril;2026;1
Terrestre;Paraná;Filipinas;Abril;2026;5
Marítima;Rio de Janeiro;Filipinas;Abril;2026;85
Marítima;Santa Catarina;Filipinas;Abril;2026;1
Fluvial;Amapá;Filipinas;Abril;2026;1
Aérea;Amazonas;Finlândia;Abril;2026;2
Aérea;Pará;Finlândia;Abril;2026;1
Aérea;Ceará;Finlândia;Abril;2026;9
Aérea;Rio Grande do Norte;Finlândia;Abril;2026;3
Aérea;Pernambuco;Finlândia;Abril;2026;9
Aérea;Bahia;Finlândia;Abril;2026;10
Aérea;Minas Gerais;Finlândia;Abril;2026;3
Aérea;Rio de Janeiro;Finlândia;Abril;2026;125
Aérea;São Paulo;Finlândia;Abril;2026;2
Aérea;São Paulo;Finlândia;Abril;2026;207
Aérea;Santa Catarina;Finlândia;Abril;2026;4
Aérea;Rio Grande do Sul;Finlândia;Abril;2026;1
Aérea;Distrito Federal;Finlândia;Abril;2026;1
Terrestre;Amazonas;Finlândia;Abril;2026;1
Terrestre;Paraná;Finlândia;Abril;2026;5
Terrestre;Paraná;Finlândia;Abril;2026;24
Marítima;Pernambuco;Finlândia;Abril;2026;4
Marítima;Rio de Janeiro;Finlândia;Abril;2026;5
Aérea;Amazonas;França;Abril;2026;51
Aérea;Pará;França;Abril;2026;359
Aérea;Ceará;França;Abril;2026;1205
Aérea;Rio Grande do Norte;França;Abril;2026;96
Aérea;Pernambuco;França;Abril;2026;187
Aérea;Alagoas;França;Abril;2026;17
Aérea;Bahia;França;Abril;2026;433
Aérea;Minas Gerais;França;Abril;2026;81
Aérea;Rio de Janeiro;França;Abril;2026;1
Aérea;Rio de Janeiro;França;Abril;2026;8349
Aérea;São Paulo;França;Abril;2026;68
Aérea;São Paulo;França;Abril;2026;6607
Aérea;Paraná;França;Abril;2026;3
Aérea;Paraná;França;Abril;2026;7
Aérea;Santa Catarina;França;Abril;2026;103
Aérea;Rio Grande do Sul;França;Abril;2026;16
Aérea;Distrito Federal;França;Abril;2026;113
Terrestre;Rondônia;França;Abril;2026;1
Terrestre;Acre;França;Abril;2026;1
Terrestre;Acre;França;Abril;2026;1
Terrestre;Amazonas;França;Abril;2026;21
Terrestre;Roraima;França;Abril;2026;1
Terrestre;Roraima;França;Abril;2026;10
Terrestre;Amapá;França;Abril;2026;3445
Terrestre;Paraná;França;Abril;2026;68
Terrestre;Paraná;França;Abril;2026;977
Terrestre;Paraná;França;Abril;2026;2
